filename	onset	offset	event_label
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1006.wav	4.23033	6.8434370000000015	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1006.wav	5.293297	8.462846	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1006.wav	5.348073	6.338002	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1006.wav	5.8854640000000025	10.0	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1006.wav	7.6861770000000025	9.213934999	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	0.4556170000000001	1.649432	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	3.0248470000000003	7.0636680000000025	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	3.543855	7.316407000000001	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	4.275276	6.8404289999999985	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	4.778926	6.537785	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	5.102887	6.740846	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	5.7145800000000015	8.686425999999999	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	6.4730500000000015	9.483027	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1007.wav	8.115936000000001	10.000000000000002	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	1.637177	3.2221660000000005	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	1.983867	3.872721	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	4.374614	5.630267	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	5.883007	7.6855410000000015	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	5.9200810000000015	8.159741	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	6.079912	6.5178220000000024	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	6.767639999999999	10.0	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	7.477252000000001	8.029688	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1008.wav	9.170874000000001	10.000000000000002	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1009.wav	3.3885530000000004	7.497784000000001	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1009.wav	7.3209800000000005	8.855339	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal101.wav	0.8622470000000001	1.4839440000000002	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal101.wav	6.8708170000000015	9.999999999	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal101.wav	7.665626	9.708653	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1010.wav	1.312384	2.7868209999999998	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1010.wav	3.234748	3.500354999	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1010.wav	7.795242000000001	9.580753	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1011.wav	8.451239000000001	10.000000000000002	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1012.wav	2.195994	4.1900559999999984	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1012.wav	5.7477589999999985	7.766205	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	0.8552970000000001	4.118285	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	3.6978760000000004	6.118355000000001	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	4.025994	6.4515709999999995	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	5.962208	10.0	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	6.108129000000001	8.563024	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	6.654089999999999	9.679333	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1013.wav	7.777002	8.734485000000001	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1014.wav	1.3236139999999998	2.119946	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1014.wav	1.756803	2.801813	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1014.wav	5.731231	10.0	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1014.wav	6.087564	8.805322	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1014.wav	8.345721000000001	8.957937000000003	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1015.wav	4.418313	6.368286	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1015.wav	6.670402	7.798872	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1015.wav	7.420103	10.0	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1015.wav	7.9047350000000005	8.524881	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	1.317084	2.2348820000000003	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	1.703397	2.721804	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	2.759836	4.781518	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	5.071675	7.904978999999999	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	6.45939	9.071395	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	6.800541000000001	8.069104000000001	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1016.wav	8.174272	9.981701	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	2.757048	5.980995	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	2.775322	4.3974	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	2.941433	4.184554	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	2.983029	3.6194010000000003	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	4.235926	8.137425	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1017.wav	5.4210780000000005	6.0195500000000015	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1018.wav	3.473822	3.752085	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1018.wav	6.809475000000001	9.848958	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1018.wav	7.022596000000001	10.0	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1018.wav	8.264380999	9.999999999	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1019.wav	0.360698	2.0188270000000004	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1019.wav	3.5656800000000004	3.713747000000001	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1019.wav	7.331919999999998	9.966183000000001	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	1.6509610000000001	4.0946690000000014	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	2.453395	5.745712	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	3.1338340000000002	3.790313	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	3.8823160000000003	6.274637	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	5.4188290000000015	7.659653	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	5.5435370000000015	9.225827	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	6.509200000000001	10.0	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	7.1726899999999985	10.0	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal102.wav	7.536532000000001	10.0	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1020.wav	3.007976	3.969906	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1020.wav	4.05624	4.485389	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1020.wav	6.317167	10.0	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1020.wav	6.725428000000001	9.482244	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	0.36743000000000003	2.5133440000000005	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	2.944598	4.3218809999999985	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	3.0004690000000003	4.1939280000000005	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	3.070917	7.188302	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	3.67391	4.173774	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	4.8115070000000015	5.738251000000001	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1021.wav	6.7581310000000006	10.0	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1022.wav	8.491577000000001	9.159016000000001	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	0.29352900000000004	1.469977	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	1.64504	2.502937	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	3.190138	3.963259	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	4.526676999	5.024548998999999	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	6.3196980000000025	10.0	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1023.wav	8.522846000000001	9.651462000000002	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	3.449202	4.4835400000000005	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	4.247281	6.7798370000000014	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	5.931756	6.344703	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	6.0995050000000015	8.344275	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	6.519466	10.0	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	7.1127410000000015	7.820132000000001	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1024.wav	8.150400999999999	10.0	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	0.703092	3.2914010000000005	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	1.1798680000000001	4.145329	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	4.0359620000000005	4.8761280000000005	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	4.905164	7.6666120000000015	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	5.290123	6.958376	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	6.872503	9.410545	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	7.401161	10.0	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1025.wav	8.33407	10.0	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	1.576904	3.719839	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	3.997149	5.2109700000000005	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	4.858425	5.9705960000000005	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	4.997972000000002	7.140657000000001	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	5.4611230000000015	6.097628	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	6.557886000000001	7.2216770000000015	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1026.wav	7.5855000000000015	10.0	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	0.838968	2.765356	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	2.2062720000000002	3.544702	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	3.6734430000000002	4.8843380000000005	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	3.890359	4.888699	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	4.421302	7.665921000000001	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	5.217171	5.8608850000000015	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1027.wav	6.822730000000001	7.856299000000001	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	1.014999	2.759255	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	1.451167	2.4967390000000003	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	3.3306030000000004	4.072135	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	5.188803	7.524446000000001	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	6.751105000000001	9.266633	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	7.2441400000000025	8.737663000000001	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	7.9667580000000005	10.0	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1028.wav	9.29248	10.000000000000002	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1029.wav	2.1014820000000003	3.4504430000000004	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1029.wav	2.252019	3.667754	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1029.wav	3.560686	5.60784	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1029.wav	8.03252	10.0	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal103.wav	6.3749530000000005	10.0	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1030.wav	0.268173	3.0195920000000003	air_conditioner
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1030.wav	2.123562	5.0162450000000005	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1030.wav	2.197687	5.2406169999999985	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1030.wav	2.436957	6.166989	jackhammer
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	1.939253	5.099312	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	2.1407700000000003	3.156308	street_music
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	2.583772	3.6886019999999995	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	3.51987	5.687411	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	4.295212	7.967402000000001	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	5.990602	6.8724490000000005	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	6.303642	8.642555	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	7.628158000000001	10.0	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1031.wav	8.811919999999997	9.015796	dog_bark
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	2.206686	3.723226	children_playing
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	4.011122	4.600393	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	4.4263650000000005	4.9562300000000015	drilling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	4.624764	7.9011010000000015	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	4.810844	6.649037000000001	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1032.wav	6.2890570000000015	10.0	siren
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1033.wav	2.9001040000000002	3.581446	gun_shot
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1033.wav	3.4561620000000004	6.4861960000000005	engine_idling
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1033.wav	5.800632	9.806296	car_horn
/home/ydc/wsed/CDur/data/URBAN-SED/audio/train/soundscape_train_bimodal1033.wav	5.909487	9.876604	children_playing
