filename	event_labels
URBAN-SED/audio/validate/soundscape_validate_uniform602.wav	gun_shot,gun_shot,car_horn,car_horn,gun_shot,drilling,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_bimodal152.wav	siren,air_conditioner,jackhammer,gun_shot,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_unimodal350.wav	street_music,engine_idling,dog_bark,dog_bark,car_horn,dog_bark,children_playing,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal139.wav	dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform277.wav	jackhammer,dog_bark,engine_idling,dog_bark,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal546.wav	siren,street_music,engine_idling,engine_idling,jackhammer,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform343.wav	children_playing,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal642.wav	children_playing,drilling,siren,jackhammer,siren,dog_bark,car_horn,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal30.wav	street_music
URBAN-SED/audio/validate/soundscape_validate_uniform188.wav	car_horn,air_conditioner,car_horn,dog_bark,jackhammer,siren,gun_shot,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform541.wav	children_playing,car_horn,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform422.wav	car_horn,children_playing,siren,engine_idling,siren
URBAN-SED/audio/validate/soundscape_validate_uniform260.wav	children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal157.wav	jackhammer,engine_idling,street_music,gun_shot,gun_shot,street_music,siren,siren
URBAN-SED/audio/validate/soundscape_validate_uniform87.wav	siren,street_music,engine_idling,siren
URBAN-SED/audio/validate/soundscape_validate_uniform296.wav	air_conditioner,car_horn,car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal465.wav	car_horn,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform461.wav	air_conditioner,dog_bark,jackhammer,air_conditioner,siren,jackhammer,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform383.wav	air_conditioner,air_conditioner,air_conditioner,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal270.wav	engine_idling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal396.wav	air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal200.wav	car_horn,street_music,street_music,street_music,children_playing,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal118.wav	siren,siren,gun_shot,air_conditioner,street_music,dog_bark,air_conditioner,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal654.wav	dog_bark,gun_shot,dog_bark,gun_shot,air_conditioner,gun_shot,drilling,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform259.wav	children_playing,engine_idling,jackhammer,air_conditioner,drilling,dog_bark,gun_shot,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal153.wav	drilling
URBAN-SED/audio/validate/soundscape_validate_uniform209.wav	street_music,jackhammer,car_horn,drilling,children_playing,air_conditioner,street_music,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal253.wav	air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal516.wav	air_conditioner,engine_idling,engine_idling,air_conditioner,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal177.wav	drilling,street_music,dog_bark,drilling,gun_shot,drilling,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal381.wav	street_music,siren,drilling,engine_idling,drilling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform302.wav	drilling,dog_bark,dog_bark,car_horn,siren,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal64.wav	siren,children_playing,street_music,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal499.wav	children_playing,gun_shot,jackhammer,street_music,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal102.wav	jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal129.wav	siren
URBAN-SED/audio/validate/soundscape_validate_unimodal310.wav	jackhammer,drilling,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_uniform30.wav	drilling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal345.wav	engine_idling,gun_shot,dog_bark,children_playing,air_conditioner,gun_shot,jackhammer,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal52.wav	jackhammer,gun_shot,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal195.wav	siren,jackhammer,street_music,street_music,siren,drilling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform251.wav	engine_idling,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal288.wav	jackhammer,car_horn,dog_bark,street_music,dog_bark,dog_bark,drilling
URBAN-SED/audio/validate/soundscape_validate_bimodal18.wav	car_horn,gun_shot,dog_bark,street_music,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal7.wav	street_music,drilling,car_horn,engine_idling,siren,children_playing,car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal177.wav	drilling,car_horn,siren,dog_bark,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal307.wav	gun_shot,car_horn,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal106.wav	drilling
URBAN-SED/audio/validate/soundscape_validate_uniform482.wav	car_horn,dog_bark,car_horn,siren,dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal35.wav	engine_idling,siren,street_music,gun_shot,children_playing,street_music,air_conditioner,dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform21.wav	street_music,dog_bark,siren,jackhammer,siren,air_conditioner,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal48.wav	car_horn,dog_bark,siren,air_conditioner,engine_idling,dog_bark,street_music,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal557.wav	gun_shot,dog_bark,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal140.wav	engine_idling,children_playing,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal566.wav	car_horn,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal57.wav	dog_bark,jackhammer,dog_bark,street_music,engine_idling,street_music,air_conditioner,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal377.wav	siren,dog_bark,children_playing,drilling,car_horn,air_conditioner,children_playing,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform23.wav	drilling,engine_idling,air_conditioner,street_music,jackhammer
URBAN-SED/audio/validate/soundscape_validate_uniform311.wav	jackhammer,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform347.wav	gun_shot,dog_bark,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform88.wav	drilling,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal97.wav	dog_bark,children_playing,children_playing,air_conditioner,siren,street_music,drilling
URBAN-SED/audio/validate/soundscape_validate_bimodal468.wav	siren,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal403.wav	drilling,street_music,street_music,air_conditioner,siren,gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal380.wav	street_music,dog_bark,car_horn,gun_shot,gun_shot,siren,children_playing,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform447.wav	siren
URBAN-SED/audio/validate/soundscape_validate_uniform494.wav	siren,car_horn,dog_bark,children_playing,children_playing,jackhammer,siren,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal192.wav	gun_shot,dog_bark,siren,gun_shot,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal248.wav	car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal561.wav	siren,engine_idling
URBAN-SED/audio/validate/soundscape_validate_unimodal66.wav	street_music,children_playing,siren,street_music,dog_bark,drilling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal145.wav	jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal325.wav	gun_shot,drilling,engine_idling,gun_shot,car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal503.wav	street_music
URBAN-SED/audio/validate/soundscape_validate_uniform51.wav	children_playing,car_horn,gun_shot,street_music,siren,dog_bark,jackhammer,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal131.wav	jackhammer,air_conditioner,car_horn,street_music,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal248.wav	street_music,children_playing,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal373.wav	dog_bark,siren,gun_shot,dog_bark,car_horn,drilling,children_playing,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal231.wav	street_music,gun_shot,dog_bark,air_conditioner,siren,drilling,jackhammer
URBAN-SED/audio/validate/soundscape_validate_uniform333.wav	siren
URBAN-SED/audio/validate/soundscape_validate_unimodal385.wav	air_conditioner,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal220.wav	street_music,street_music,air_conditioner,siren
URBAN-SED/audio/validate/soundscape_validate_bimodal537.wav	gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal311.wav	air_conditioner,siren,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform70.wav	air_conditioner,drilling,car_horn,street_music,jackhammer,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform100.wav	jackhammer,jackhammer,drilling,engine_idling,siren,car_horn,jackhammer,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal203.wav	drilling,engine_idling,children_playing,street_music,siren,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal78.wav	street_music,air_conditioner,siren,children_playing,car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal648.wav	street_music,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal472.wav	dog_bark,dog_bark,drilling,dog_bark,engine_idling,drilling,street_music,engine_idling,jackhammer
URBAN-SED/audio/validate/soundscape_validate_uniform378.wav	car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal150.wav	street_music,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform141.wav	air_conditioner,street_music,jackhammer,street_music
URBAN-SED/audio/validate/soundscape_validate_uniform168.wav	children_playing,air_conditioner,children_playing,jackhammer,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal184.wav	street_music,gun_shot,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal416.wav	engine_idling,engine_idling,siren,gun_shot,drilling,children_playing,siren,gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal616.wav	children_playing,siren,siren,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal313.wav	dog_bark,dog_bark,engine_idling,siren,air_conditioner,drilling,dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform85.wav	jackhammer,car_horn,children_playing,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal494.wav	drilling,drilling,dog_bark,siren,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform79.wav	jackhammer,dog_bark,siren,air_conditioner,drilling,street_music,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal54.wav	street_music,dog_bark,car_horn,car_horn,drilling,siren,gun_shot,dog_bark,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal527.wav	air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform248.wav	drilling,siren,engine_idling,children_playing,children_playing,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal120.wav	engine_idling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_unimodal412.wav	gun_shot,air_conditioner,car_horn,car_horn,drilling,street_music,gun_shot,drilling
URBAN-SED/audio/validate/soundscape_validate_bimodal453.wav	jackhammer,children_playing,engine_idling,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal561.wav	engine_idling,dog_bark,jackhammer,drilling,engine_idling,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform300.wav	street_music,gun_shot,children_playing,drilling,car_horn,street_music,children_playing,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal528.wav	car_horn,siren,car_horn,car_horn,jackhammer,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal228.wav	children_playing,children_playing,children_playing,jackhammer,dog_bark,siren
URBAN-SED/audio/validate/soundscape_validate_uniform442.wav	siren,air_conditioner,engine_idling,children_playing,siren
URBAN-SED/audio/validate/soundscape_validate_uniform299.wav	siren,jackhammer,dog_bark,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal515.wav	car_horn,drilling,dog_bark,dog_bark,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal244.wav	siren,gun_shot,dog_bark,car_horn,gun_shot,street_music,dog_bark,air_conditioner,dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform317.wav	drilling,children_playing,children_playing,jackhammer,air_conditioner,drilling,drilling,jackhammer,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform373.wav	engine_idling,car_horn,dog_bark,gun_shot,gun_shot,dog_bark,siren,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform651.wav	siren,children_playing,siren,jackhammer,drilling,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal225.wav	engine_idling,engine_idling,siren,drilling,car_horn,car_horn
URBAN-SED/audio/validate/soundscape_validate_uniform394.wav	street_music,gun_shot,siren,engine_idling,gun_shot,street_music,air_conditioner,gun_shot,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal424.wav	jackhammer,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_unimodal340.wav	engine_idling,gun_shot,engine_idling,gun_shot,air_conditioner,air_conditioner,children_playing,dog_bark,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform357.wav	air_conditioner,drilling,engine_idling,siren,siren,drilling,car_horn,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal368.wav	children_playing,children_playing,siren,dog_bark,car_horn,jackhammer
URBAN-SED/audio/validate/soundscape_validate_uniform589.wav	gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal524.wav	street_music,engine_idling,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal58.wav	car_horn,gun_shot,siren,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal85.wav	siren,siren
URBAN-SED/audio/validate/soundscape_validate_uniform627.wav	street_music,engine_idling,dog_bark,jackhammer,jackhammer,street_music,engine_idling,children_playing,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform182.wav	dog_bark,siren,air_conditioner,dog_bark,children_playing,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal285.wav	jackhammer,street_music,car_horn,street_music,engine_idling,street_music,drilling,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal297.wav	air_conditioner,engine_idling,air_conditioner,engine_idling,street_music,car_horn,car_horn,jackhammer,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform365.wav	gun_shot,children_playing,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal281.wav	air_conditioner,street_music,air_conditioner,siren,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal436.wav	jackhammer,air_conditioner,drilling,jackhammer,jackhammer,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal357.wav	gun_shot,air_conditioner,dog_bark,gun_shot,jackhammer,children_playing,dog_bark,street_music
URBAN-SED/audio/validate/soundscape_validate_uniform495.wav	children_playing,jackhammer,car_horn,car_horn,children_playing,jackhammer,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal407.wav	engine_idling,car_horn,gun_shot,street_music,siren,drilling,gun_shot,dog_bark,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal379.wav	children_playing,engine_idling,siren,car_horn,air_conditioner,dog_bark,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal559.wav	siren,drilling,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal396.wav	children_playing,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal305.wav	siren,gun_shot,air_conditioner,street_music,dog_bark,engine_idling,street_music,jackhammer,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal588.wav	car_horn,gun_shot,engine_idling,drilling,gun_shot,air_conditioner,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal412.wav	dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal254.wav	engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal362.wav	car_horn,car_horn
URBAN-SED/audio/validate/soundscape_validate_bimodal634.wav	engine_idling,engine_idling,dog_bark,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal594.wav	street_music,drilling,air_conditioner,children_playing,siren,engine_idling,gun_shot,dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform213.wav	jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal311.wav	air_conditioner,children_playing,children_playing,air_conditioner,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform363.wav	gun_shot,siren,jackhammer,street_music,dog_bark,drilling,street_music,dog_bark,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal512.wav	siren
URBAN-SED/audio/validate/soundscape_validate_unimodal404.wav	children_playing,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal370.wav	children_playing,drilling,engine_idling,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform43.wav	street_music,gun_shot,drilling,drilling,siren
URBAN-SED/audio/validate/soundscape_validate_bimodal653.wav	jackhammer,gun_shot,drilling,street_music,gun_shot,air_conditioner,air_conditioner,engine_idling,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform35.wav	jackhammer,engine_idling,drilling,drilling,engine_idling,siren,street_music,gun_shot,jackhammer
URBAN-SED/audio/validate/soundscape_validate_unimodal443.wav	dog_bark,jackhammer,siren
URBAN-SED/audio/validate/soundscape_validate_uniform245.wav	children_playing,dog_bark,street_music,dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal342.wav	dog_bark,street_music,gun_shot,jackhammer,jackhammer,car_horn,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform584.wav	air_conditioner,dog_bark,car_horn,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform428.wav	engine_idling,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_unimodal136.wav	children_playing,air_conditioner,gun_shot,air_conditioner,air_conditioner,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal493.wav	drilling,drilling,car_horn,siren,car_horn,siren,jackhammer,children_playing,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal25.wav	children_playing,drilling,dog_bark,children_playing,children_playing,dog_bark,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal54.wav	street_music,dog_bark,car_horn,air_conditioner,gun_shot,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform207.wav	air_conditioner,street_music,children_playing,gun_shot,children_playing,gun_shot,air_conditioner,siren,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal147.wav	air_conditioner,children_playing,dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal108.wav	air_conditioner,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform634.wav	drilling,siren,air_conditioner,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal284.wav	engine_idling,dog_bark,gun_shot,drilling,engine_idling,dog_bark,car_horn,siren,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal541.wav	drilling
URBAN-SED/audio/validate/soundscape_validate_uniform497.wav	gun_shot,street_music,gun_shot,children_playing,engine_idling,drilling,street_music,jackhammer
URBAN-SED/audio/validate/soundscape_validate_uniform587.wav	car_horn,engine_idling,siren,engine_idling
URBAN-SED/audio/validate/soundscape_validate_unimodal89.wav	dog_bark,siren,street_music,siren,gun_shot,car_horn,engine_idling,street_music,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal341.wav	jackhammer,engine_idling,jackhammer
URBAN-SED/audio/validate/soundscape_validate_bimodal120.wav	street_music,air_conditioner,children_playing,siren,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform249.wav	air_conditioner,children_playing
URBAN-SED/audio/validate/soundscape_validate_unimodal467.wav	siren,children_playing
URBAN-SED/audio/validate/soundscape_validate_bimodal565.wav	car_horn,car_horn,engine_idling,drilling,engine_idling,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal455.wav	siren,car_horn
URBAN-SED/audio/validate/soundscape_validate_unimodal107.wav	children_playing,dog_bark,car_horn
URBAN-SED/audio/validate/soundscape_validate_uniform5.wav	car_horn,siren,siren,siren,dog_bark,air_conditioner,engine_idling
URBAN-SED/audio/validate/soundscape_validate_bimodal291.wav	air_conditioner
URBAN-SED/audio/validate/soundscape_validate_uniform599.wav	jackhammer,dog_bark,children_playing,siren,jackhammer,engine_idling,children_playing,drilling,gun_shot
URBAN-SED/audio/validate/soundscape_validate_bimodal366.wav	gun_shot,dog_bark,drilling,engine_idling,engine_idling
URBAN-SED/audio/validate/soundscape_validate_uniform607.wav	jackhammer,siren,jackhammer,street_music,dog_bark,engine_idling,dog_bark,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform306.wav	drilling,engine_idling,drilling,children_playing,car_horn,engine_idling,engine_idling,dog_bark
URBAN-SED/audio/validate/soundscape_validate_unimodal15.wav	street_music,children_playing,gun_shot,jackhammer,air_conditioner,siren,street_music
URBAN-SED/audio/validate/soundscape_validate_bimodal492.wav	street_music,dog_bark,siren,car_horn
URBAN-SED/audio/validate/soundscape_validate_uniform601.wav	street_music,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal558.wav	jackhammer,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform558.wav	siren,engine_idling,street_music,siren,air_conditioner,siren,dog_bark,dog_bark
URBAN-SED/audio/validate/soundscape_validate_uniform285.wav	gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform521.wav	air_conditioner,dog_bark,air_conditioner,air_conditioner,children_playing,air_conditioner,gun_shot,engine_idling,street_music
URBAN-SED/audio/validate/soundscape_validate_unimodal218.wav	car_horn,siren,dog_bark,air_conditioner,dog_bark,dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal334.wav	children_playing,engine_idling,gun_shot,car_horn,drilling,air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal639.wav	siren,car_horn,children_playing
URBAN-SED/audio/validate/soundscape_validate_unimodal224.wav	siren,jackhammer,drilling,siren,jackhammer,drilling,siren
URBAN-SED/audio/validate/soundscape_validate_unimodal333.wav	children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform630.wav	car_horn,street_music,gun_shot
URBAN-SED/audio/validate/soundscape_validate_uniform320.wav	engine_idling,dog_bark,engine_idling,air_conditioner,drilling,children_playing
URBAN-SED/audio/validate/soundscape_validate_unimodal453.wav	dog_bark,air_conditioner,dog_bark,car_horn,jackhammer,air_conditioner,street_music,dog_bark,drilling
URBAN-SED/audio/validate/soundscape_validate_uniform218.wav	dog_bark,drilling,children_playing,engine_idling,children_playing
URBAN-SED/audio/validate/soundscape_validate_uniform293.wav	air_conditioner
URBAN-SED/audio/validate/soundscape_validate_bimodal118.wav	dog_bark
URBAN-SED/audio/validate/soundscape_validate_bimodal363.wav	drilling,engine_idling,gun_shot,car_horn,car_horn,jackhammer,children_playing,drilling,drilling
URBAN-SED/audio/validate/soundscape_validate_unimodal518.wav	siren,drilling,gun_shot,street_music,air_conditioner,street_music,siren,car_horn,street_music
